Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
7767,1,2,90,32,6,11,13.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,287460.543712978
1263,6,3,77,47,12,13,1.0,2017,0.243204519,True,True,5,1564,2,540.0,1,3,True,215577.66395112136
3775,103,1,38,20,9,3,12.0,1968,0.014423114,True,True,19,3806,4,30.0,1,3,True,181528.2394975368
7550,23,2,64,32,6,8,17.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,173910.92372317292
795,74,1,50,23,13,4,3.0,2017,0.075778755,True,True,6,1437,3,30.0,1,2,True,170998.9105269124
2723,188,1,36,22,6,6,9.0,1973,0.07542368,True,True,7,1660,39,1786.0,1,5,True,218071.67343984585
10768,1,1,41,32,6,4,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,146037.54351653357
259,1,2,64,32,6,10,9.0,2017,0.007122317,True,True,1,264,2,30.0,1,1,True,256094.13809574468
10434,52,2,64,65,6,10,17.0,1977,0.371148999,True,True,34,7065,1,750.0,2,5,True,160660.60948818145
16510,98,2,57,37,8,16,16.0,1972,0.195781053,True,True,23,5212,6,30.0,3,2,True,340864.9011262079
8791,55,1,40,22,8,9,17.0,1987,0.041365446,True,True,31,5569,2,30.0,1,4,True,184531.35134192352
10940,75,1,24,16,6,5,5.0,1975,0.307466659,True,True,30,5048,9,325.0,2,5,True,86821.6195226154
14221,23,1,34,32,6,2,13.0,1977,0.005767451,True,True,1,388,2,30.0,1,3,True,63676.97773376995
7613,193,3,74,50,8,5,5.0,1960,0.319809354,True,True,25,4756,16,2857.0,5,8,True,350956.50882195967
8557,25,2,43,31,6,4,5.0,1960,0.069753361,True,True,53,13670,4,30.0,1,11,True,249958.53656839023
7278,66,1,35,21,6,9,9.0,1966,0.111627393,True,True,50,12238,8,1970.0,2,3,True,204485.29057537828
2445,146,1,39,20,9,3,9.0,1974,0.236108458,True,True,16,3893,27,30.0,3,10,True,205796.9667152044
3485,83,3,68,50,8,12,16.0,1979,0.0077202819999999985,True,True,38,4788,2,30.0,1,4,True,269499.6098851904
11154,23,1,55,21,11,4,4.0,2018,0.014072961,True,True,2,475,2,30.0,1,3,True,107825.99709455855
1102,54,3,101,52,20,20,13.0,2014,0.006076152,True,True,30,5285,2,645.0,6,6,True,124844.93286480707
706,1,2,65,66,6,10,17.0,2016,0.007122317,True,True,1,264,2,30.0,1,1,True,250443.6056491368
7433,2,1,37,21,8,6,5.0,1963,0.07542368,True,True,33,7425,1,30.0,2,5,True,179295.11860700746
14922,111,2,63,36,10,9,9.0,1955,0.135649789,True,True,46,7960,6,350.0,3,11,True,387448.9188545305
1714,104,3,66,42,8,9,7.0,1937,0.327018035,True,True,12,2270,23,2500.0,1,3,True,421756.29014461616
6410,147,2,45,32,6,6,5.0,1962,0.319809354,True,True,25,4756,16,2857.0,5,8,True,267929.2513286659
13742,67,1,36,18,6,11,9.0,1975,0.0077202819999999985,True,True,38,4788,2,30.0,1,4,True,172680.5302247642
10114,74,2,91,32,6,8,1.0,2017,0.075778755,True,True,6,1437,3,30.0,1,2,True,288519.4054454396
7178,22,1,64,32,6,9,17.0,1977,0.118537385,True,True,30,6207,1,1183.0,1,3,True,184554.3261796152
1541,84,3,69,48,9,8,12.0,1967,0.14966637300000002,True,True,22,4789,2,4087.0,4,1,True,307709.9848415315
12760,79,1,30,23,6,3,5.0,1982,0.16909109,True,True,19,3856,10,30.0,2,5,True,150197.01296476135
1744,27,1,39,32,12,11,19.0,1977,0.211401214,True,True,9,1892,2,30.0,1,1,True,108408.64960957007
5266,27,3,79,32,12,6,19.0,2016,0.211401214,True,True,9,1892,2,30.0,1,1,True,168039.15127482844
1798,1,1,38,32,10,4,17.0,2015,0.007122317,True,True,1,264,2,30.0,1,1,True,134683.99500526115
248,58,2,79,75,6,7,9.0,2015,0.43788524,True,True,23,5735,3,1084.0,1,5,True,155549.2736296753
2123,58,3,93,94,6,3,12.0,1977,0.43788524,True,True,23,5735,3,1084.0,1,5,True,209500.2760143315
288,55,2,48,29,6,9,9.0,1975,0.00016967599999999998,True,True,36,5992,2,30.0,1,1,True,188768.31181685106
11278,91,2,45,32,6,4,5.0,1969,0.333891544,True,True,30,6564,1,30.0,1,3,True,123263.21275580642
9889,130,3,55,34,6,2,16.0,1968,0.21843974,True,True,21,4472,6,1450.0,4,7,True,178896.7859058407
9697,8,1,44,23,8,5,12.0,1981,0.219006007,True,True,28,6746,3,30.0,1,4,True,185960.15314013226
6266,189,3,56,43,6,5,5.0,1966,7.81528e-05,True,True,22,6398,2,1046.0,3,23,True,335134.4500100908
5861,23,1,43,32,6,11,25.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,122094.25800564287
13490,88,2,46,28,6,5,12.0,1973,0.127375905,True,True,43,8429,3,30.0,3,9,True,205723.11859715296
10406,24,2,54,32,6,22,1.0,1977,0.111627393,True,True,50,12238,8,1970.0,2,3,True,322544.37162506464
13781,8,1,32,18,6,4,9.0,1981,0.219006007,True,True,28,6746,3,30.0,1,4,True,158328.4056422945
6656,21,3,61,46,6,8,9.0,1967,0.194489265,True,True,47,8004,3,125.0,3,5,True,238622.09330182604
13402,77,2,54,33,8,12,11.0,1974,6.99893e-05,True,True,46,10309,1,240.0,1,16,True,243462.53952597376
7355,129,3,67,47,7,3,12.0,1975,0.020741326,True,True,24,5613,5,1340.0,2,5,True,303386.4655493614
12992,75,2,47,29,6,7,5.0,1968,0.307466659,True,True,30,5048,9,325.0,2,5,True,184252.9805077403
7120,1,3,84,48,9,15,25.0,2011,0.025609157,True,True,33,5261,2,240.0,3,1,True,221296.54485181594
6240,84,2,51,31,8,8,12.0,1969,0.14966637300000002,True,True,22,4789,2,4087.0,4,1,True,215864.31040999337
12467,13,3,83,47,10,3,17.0,1997,0.090799103,True,True,74,19083,2,30.0,5,15,True,353245.01214326697
7795,22,1,31,18,6,2,5.0,1967,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,146032.82983421625
12311,1,2,67,66,6,8,24.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,214608.94852157106
6462,85,3,77,49,10,2,16.0,1978,0.037177818,True,True,52,11217,1,2300.0,1,7,True,355171.64841342386
14164,96,2,57,30,11,6,9.0,2002,0.041116354,True,True,53,14892,4,30.0,1,4,True,240755.9944742589
16063,27,1,51,18,12,11,14.0,2013,0.051815435,True,True,5,1227,2,30.0,1,3,True,80348.79022332607
5557,48,3,76,49,10,16,16.0,1984,0.041124634,True,True,46,9515,5,30.0,1,10,True,367507.5437865518
3135,6,1,39,42,6,6,1.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,121691.60561938374
4138,34,1,38,23,8,7,17.0,1996,0.069753361,True,True,53,13670,4,30.0,1,11,True,177754.085032503
12236,21,3,52,35,6,2,9.0,1975,0.194489265,True,True,47,8004,3,125.0,3,5,True,193338.61981345207
7942,63,1,48,51,8,17,17.0,2016,0.23861713,True,True,26,3889,6,705.0,3,6,True,280529.2709327068
8568,11,3,59,41,6,5,9.0,1978,0.00016967599999999998,True,True,36,5992,2,30.0,1,1,True,246508.4862478432
6021,63,1,41,19,8,8,17.0,1991,0.23861713,True,True,26,3889,6,705.0,3,6,True,271601.0262924377
3084,23,1,42,32,6,9,17.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,111365.41608353
1989,46,2,38,26,7,3,9.0,1967,0.188783766,True,True,31,6137,4,30.0,1,1,True,166660.91516290777
11951,6,2,66,32,6,18,17.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,184433.3531632194
2233,73,2,41,25,7,7,12.0,1991,0.042031587,True,True,37,6856,84,1940.0,2,5,True,280848.71459291107
1207,1,1,49,32,6,16,24.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,123725.20111651089
9863,47,2,54,34,8,4,12.0,1978,6.99893e-05,True,True,46,10309,1,240.0,1,16,True,229789.8305674603
11210,27,2,68,66,6,15,17.0,1977,0.017647053,True,True,2,469,2,30.0,1,3,True,199508.37982009386
779,24,2,47,30,6,3,5.0,1960,0.111627393,True,True,50,12238,8,1970.0,2,3,True,217526.53457591712
7708,62,2,59,34,11,12,14.0,2018,0.072157581,True,True,2,629,1,30.0,1,3,True,148441.85093945748
3605,57,1,41,20,8,6,8.0,2005,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,165167.48388976688
4725,138,2,42,33,6,3,5.0,1961,0.195781053,True,True,23,5212,6,30.0,3,2,True,233114.40052432122
2103,93,2,50,34,9,4,12.0,1976,0.050900058,True,True,43,10621,1,30.0,2,3,True,180932.45617834016
2350,85,2,47,27,6,4,9.0,1978,0.037177818,True,True,52,11217,1,2300.0,1,7,True,207717.4186887671
10161,62,1,54,52,10,4,17.0,2015,0.072157581,True,True,2,629,1,30.0,1,3,True,135613.0266570616
16558,51,2,47,31,6,8,9.0,1973,0.015016892,True,True,17,3079,59,2890.0,1,8,True,273560.12258835987
6018,58,2,56,30,11,14,12.0,2002,0.31019913,True,True,11,2748,1,30.0,1,3,True,203719.77811820628
3548,27,3,79,45,10,9,12.0,2000,0.041116354,True,True,53,14892,4,30.0,1,4,True,274302.84176548163
9735,1,3,85,32,6,22,20.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,296595.17888768075
12962,101,1,39,24,9,4,12.0,1971,0.038692987000000005,True,True,28,6533,1,1015.0,2,5,True,196083.19523246773
13237,144,2,51,30,8,2,14.0,1988,0.306977489,True,True,27,5148,14,1575.0,5,7,True,59174.77802758122
2782,124,3,76,43,12,8,17.0,2002,0.122090347,True,True,29,6566,7,1894.0,4,3,True,497830.3136404808
7803,59,1,60,32,6,22,25.0,2017,0.019508796,True,True,37,7687,11,176.0,5,5,True,266621.11041786114
2301,1,2,61,65,6,17,22.0,2016,0.007122317,True,True,1,264,2,30.0,1,1,True,199215.45222932714
13580,27,1,31,32,6,19,25.0,2015,0.072157581,True,True,2,629,1,30.0,1,3,True,105571.6778330243
1381,53,3,81,32,6,14,22.0,1977,0.049637257,True,True,34,7759,2,229.0,1,3,True,401316.4698795029
15015,27,1,44,16,6,12,1.0,2015,0.017647053,True,True,2,469,2,30.0,1,3,True,140727.01868478235
14805,41,2,54,33,8,7,12.0,1983,6.99893e-05,True,True,46,10309,1,240.0,1,16,True,224277.83102613143
10292,2,3,76,50,9,5,5.0,1962,0.035145267,True,True,42,9292,3,2620.0,1,3,True,335785.77853387897
14407,47,1,41,22,7,6,17.0,2004,6.99893e-05,True,True,46,10309,1,240.0,1,16,True,175335.67282786095
3573,53,3,82,32,6,7,22.0,2014,0.049637257,True,True,34,7759,2,229.0,1,3,True,414520.63380855776
9753,23,1,41,32,6,14,17.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,110620.6293204901
11056,61,1,38,20,7,14,17.0,2012,0.300322518,True,True,52,10311,6,30.0,1,9,True,194492.606460368
13488,113,2,46,28,6,3,5.0,1969,0.307466659,True,True,30,5048,9,325.0,2,5,True,191289.96965324355
1715,23,1,44,32,6,11,25.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,115757.85285085758
13018,66,2,45,44,6,1,9.0,1968,0.111627393,True,True,50,12238,8,1970.0,2,3,True,190404.510114398
983,91,3,60,43,6,5,9.0,1968,0.333891544,True,True,30,6564,1,30.0,1,3,True,144949.07627951296
15351,47,1,33,18,7,21,22.0,2007,0.298204575,True,True,16,4048,3,30.0,1,3,True,180242.5335089345
4441,52,1,39,23,9,8,22.0,1991,0.371148999,True,True,34,7065,1,750.0,2,5,True,184258.3769434369
12000,119,3,55,38,6,5,5.0,1964,0.000995363,True,True,42,7651,1,30.0,1,5,True,196209.5286704381
12010,8,2,55,33,8,1,14.0,1986,0.458174486,True,True,26,4439,1,1130.0,1,5,True,205708.06918400046
461,1,1,42,19,8,15,17.0,1991,0.025609157,True,True,33,5261,2,240.0,3,1,True,169850.21751515867
14755,9,3,81,47,11,3,14.0,2008,0.13012277,True,True,8,1986,2,30.0,1,3,True,275125.3191438448
7056,23,2,57,32,7,4,3.0,1977,0.005767451,True,True,1,388,2,30.0,1,3,True,79933.45469572014
7919,66,3,59,45,6,5,9.0,1975,0.111627393,True,True,50,12238,8,1970.0,2,3,True,277865.2857063173
2323,99,2,45,28,8,12,14.0,1998,0.033493708,True,True,66,10573,1,1322.0,3,8,True,118629.68573048768
14944,1,2,58,32,10,9,17.0,1992,0.025609157,True,True,33,5261,2,240.0,3,1,True,208128.6585291297
885,124,2,42,26,6,4,5.0,1968,0.122090347,True,True,29,6566,7,1894.0,4,3,True,221578.5740952089
14488,23,1,43,32,6,9,25.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,116854.52330549678
11032,45,3,74,44,8,9,9.0,1973,0.014423114,True,True,19,3806,4,30.0,1,3,True,338563.50441538164
5887,101,2,68,39,6,5,5.0,1960,0.225824954,True,True,41,6558,7,1548.0,3,2,True,286274.3427135784
16336,12,2,54,33,8,6,14.0,1997,0.090799103,True,True,74,19083,2,30.0,5,15,True,269261.8327456924
2901,164,3,68,43,10,7,7.0,1941,0.486245621,True,True,13,2514,19,30.0,1,6,True,300441.2802732128
10659,93,3,136,32,6,2,2.0,1977,0.004949358,True,True,25,186,2,30.0,1,3,True,200303.3631169852
7645,9,3,76,44,9,14,22.0,1984,0.136244425,True,True,11,2370,2,30.0,1,1,True,246093.151516405
6608,13,2,59,36,10,2,16.0,1982,0.090799103,True,True,74,19083,2,30.0,5,15,True,85665.84494076604
12874,90,1,33,22,6,6,5.0,1965,0.265088676,True,True,37,5288,2,1937.0,3,2,True,145764.993974095
1792,27,1,44,32,6,9,13.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,149413.21068021213
12988,17,4,65,51,6,8,9.0,1968,0.000991363,True,True,33,6783,3,30.0,1,9,True,368256.8377700157
8977,52,2,65,32,6,14,17.0,1977,0.371148999,True,True,34,7065,1,750.0,2,5,True,161446.32710487652
13041,26,2,47,29,6,4,5.0,1965,0.07542368,True,True,36,6714,2,2672.0,1,2,True,217361.70053912696
3298,31,1,57,21,10,32,13.0,1977,0.151346216,True,True,32,5889,10,830.0,4,1,True,393799.5317324581
8788,1,3,63,39,8,11,14.0,1989,0.025609157,True,True,33,5261,2,240.0,3,1,True,248885.4056743617
1898,58,2,38,26,7,9,9.0,1964,0.31019913,True,True,11,2748,1,30.0,1,3,True,147247.874311221
4660,158,2,63,41,8,9,8.0,1939,0.042031587,True,True,37,6856,84,1940.0,2,5,True,87268.09896805625
3447,1,1,41,23,8,16,17.0,1989,0.025609157,True,True,33,5261,2,240.0,3,1,True,148282.98238720713
15122,170,1,38,22,8,10,17.0,1992,0.21843974,True,True,21,4472,6,1450.0,4,7,True,208993.9523164666
865,1,1,40,40,6,17,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,135862.43626486594
13731,105,1,35,24,6,7,9.0,1974,0.069660344,True,True,31,6119,4,30.0,1,2,True,186211.57829377786
16534,13,3,77,47,10,15,14.0,1999,0.090799103,True,True,74,19083,2,30.0,5,15,True,335795.5688378389
12413,1,3,62,41,8,8,14.0,1992,0.025609157,True,True,33,5261,2,240.0,3,1,True,233803.21042632172
10547,46,1,31,24,6,1,5.0,1968,0.07542368,True,True,47,11319,2,1145.0,3,5,True,149286.79093827933
4528,36,3,73,54,8,2,5.0,1968,0.08761909,True,True,8,1497,5,30.0,1,3,True,314391.5758589316
10191,6,2,63,63,7,18,17.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,188319.66209727648
2937,94,2,46,31,6,4,9.0,1974,0.127375905,True,True,43,8429,3,30.0,3,9,True,87120.30504723225
3173,13,1,41,21,8,6,12.0,1982,0.090799103,True,True,74,19083,2,30.0,5,15,True,162524.7403255772
11725,22,2,61,61,6,4,17.0,1977,0.118537385,True,True,30,6207,1,1183.0,1,3,True,185139.39971273247
2730,1,1,40,21,7,9,17.0,2016,0.007122317,True,True,1,264,2,30.0,1,1,True,102818.95216956617
16425,27,3,78,32,6,10,17.0,1977,0.211401214,True,True,9,1892,2,30.0,1,1,True,170966.82761695975
2998,31,1,34,35,6,6,9.0,1979,0.151346216,True,True,32,5889,10,830.0,4,1,True,174517.02319789355
10579,23,2,61,32,6,20,25.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,156472.3445751457
14499,23,1,42,32,6,5,17.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,108068.47293499687
11930,47,3,67,37,8,14,17.0,1979,0.101872465,True,True,23,4583,3,30.0,3,3,True,298920.80076870736
3949,88,3,63,43,6,13,12.0,1971,0.127375905,True,True,43,8429,3,30.0,3,9,True,285341.4632996009
10248,123,3,96,56,10,18,20.0,2005,0.07542368,True,True,6,2733,2,920.0,1,4,True,457744.46336924686
16770,8,2,55,33,8,12,17.0,1995,0.219006007,True,True,28,6746,3,30.0,1,4,True,238608.65965989066
687,78,3,79,47,12,5,17.0,2007,0.092290642,True,True,21,4346,2,165.0,1,2,True,356579.96341480146
5215,94,2,45,28,6,1,12.0,1977,0.521867054,True,True,25,6149,2,30.0,1,3,True,158095.6159476032
14235,74,3,76,53,13,4,17.0,2004,0.371148999,True,True,34,7065,1,750.0,2,5,True,356169.26864972635
3243,96,1,43,17,7,7,10.0,2001,0.041116354,True,True,53,14892,4,30.0,1,4,True,161933.5163968414
4845,6,2,67,32,6,8,17.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,175492.15429420525
8455,59,1,59,32,6,7,17.0,1977,0.019508796,True,True,37,7687,11,176.0,5,5,True,293722.1774864487
4045,169,1,49,32,6,9,13.0,1977,0.17891679600000002,True,True,18,3594,4,192.0,1,5,True,232617.5996853599
9552,23,1,105,106,6,3,2.0,1977,0.014072961,True,True,2,475,2,30.0,1,3,True,218718.04645133927
8495,22,1,40,18,8,12,14.0,1977,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,173907.49738753412
10953,27,1,53,52,6,5,4.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,140647.56593684404
887,69,3,75,45,10,14,17.0,1986,0.000991363,True,True,33,6783,3,30.0,1,9,True,478946.2456488622
6517,101,1,33,23,6,7,5.0,1967,0.225824954,True,True,41,6558,7,1548.0,3,2,True,154030.20513672967
12826,1,1,48,32,6,1,1.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,124591.33373707072
8150,1,2,66,32,6,13,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,205290.1547473945
3837,41,4,69,47,6,10,9.0,1978,0.036122292,True,True,24,4378,2,1036.0,1,1,True,272097.7715649204
1237,132,2,48,30,9,5,12.0,1973,0.007658515,True,True,35,7077,56,2301.0,3,19,True,338988.1767586858
9487,5,1,52,32,6,1,1.0,1977,0.150817539,True,True,16,3433,4,2643.0,4,5,True,369472.4030609236
14920,61,1,40,22,6,7,9.0,1976,0.300322518,True,True,52,10311,6,30.0,1,9,True,189919.8231013489
352,57,3,87,47,10,18,22.0,2004,0.13321533300000002,True,True,49,11395,3,1406.0,3,4,True,379876.18084648025
9685,59,3,110,59,18,7,20.0,2009,0.019508796,True,True,37,7687,11,176.0,5,5,True,589179.4811707775
14011,28,1,31,21,6,9,8.0,1964,0.118537385,True,True,30,6207,1,1183.0,1,3,True,154860.02700716446
10595,9,3,60,44,6,8,9.0,1975,0.13012277,True,True,8,1986,2,30.0,1,3,True,218251.50224102073
8235,67,1,42,22,7,16,16.0,1983,0.100455735,True,True,43,7227,2,30.0,1,6,True,199704.02524380106
9659,99,2,44,30,6,4,9.0,1968,0.033493708,True,True,66,10573,1,1322.0,3,8,True,90782.525204461
9937,25,1,38,18,8,2,17.0,1999,0.069753361,True,True,53,13670,4,30.0,1,11,True,165261.7109199198
13294,25,3,86,32,6,6,25.0,2016,0.069753361,True,True,53,13670,4,30.0,1,11,True,279451.6898296817
9447,48,3,83,79,6,5,12.0,2016,0.041124634,True,True,46,9515,5,30.0,1,10,True,422486.87698502117
1267,74,2,39,27,6,9,12.0,1970,0.371148999,True,True,34,7065,1,750.0,2,5,True,162479.80219972422
14921,27,1,85,32,6,3,2.0,2016,0.211401214,True,True,9,1892,2,30.0,1,1,True,204223.82634074995
5301,28,1,39,22,9,4,17.0,1977,0.118537385,True,True,30,6207,1,1183.0,1,3,True,201362.2656113761
8477,21,2,45,29,6,2,9.0,1979,0.194489265,True,True,47,8004,3,125.0,3,5,True,173591.85755296086
5900,27,1,52,51,6,6,24.0,2014,0.072157581,True,True,2,629,1,30.0,1,3,True,157892.63228927294
14909,53,2,60,44,7,7,24.0,2017,0.049637257,True,True,34,7759,2,229.0,1,3,True,321914.58568777936
576,1,3,85,32,6,15,20.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,266264.4839484552
420,94,3,65,38,8,5,9.0,1974,0.127375905,True,True,43,8429,3,30.0,3,9,True,242739.8084180507
16010,46,1,34,20,6,6,5.0,1963,0.188783766,True,True,31,6137,4,30.0,1,1,True,142314.0849434186
9231,1,3,88,32,6,16,17.0,1977,0.007122317,True,True,1,264,2,30.0,1,1,True,250572.5549094625
6316,85,3,76,48,10,11,16.0,1983,0.037177818,True,True,52,11217,1,2300.0,1,7,True,341186.5880805542
5580,6,1,44,32,6,16,25.0,1977,0.243204519,True,True,5,1564,2,540.0,1,3,True,129020.39028894829
13110,84,2,50,31,6,5,5.0,1961,0.006076152,True,True,30,5285,2,645.0,6,6,True,176486.7156110922
8440,120,2,65,35,10,20,22.0,2014,0.0006991189999999999,True,True,14,3369,24,4129.0,1,3,True,147964.46911954106
6027,83,3,54,34,6,8,9.0,1975,0.0077202819999999985,True,True,38,4788,2,30.0,1,4,True,229313.91768314946
12882,64,2,47,28,6,3,9.0,1969,0.135649789,True,True,46,7960,6,350.0,3,11,True,205873.29803256108
15380,78,1,42,22,10,11,14.0,2006,0.092290642,True,True,21,4346,2,165.0,1,2,True,143098.95731361766
8368,53,1,41,42,6,18,25.0,2015,0.049637257,True,True,34,7759,2,229.0,1,3,True,187306.49096770003
4975,18,3,67,42,7,5,14.0,1986,0.07542368,True,True,30,5562,2,30.0,1,5,True,91539.4453718156
15449,6,2,62,32,6,16,25.0,2017,0.243204519,True,True,5,1564,2,540.0,1,3,True,191217.34812398555
9449,2,2,44,31,6,9,9.0,1968,0.130617806,True,True,39,10418,9,900.0,1,9,True,232131.05004901325
1934,44,3,86,32,6,18,17.0,2018,0.036122292,True,True,24,4378,2,1036.0,1,1,True,395301.09215530334
1684,53,2,40,19,7,2,17.0,2005,0.313924552,True,True,22,4625,11,3855.0,2,10,True,221404.05354802124
16150,34,3,83,32,6,16,1.0,2015,0.069753361,True,True,53,13670,4,30.0,1,11,True,315641.2056198834
15126,37,2,45,30,6,6,12.0,1970,0.127811589,True,True,28,7287,5,320.0,1,3,True,192358.1290200675
15766,97,1,41,23,10,4,16.0,1982,0.306977489,True,True,27,5148,14,1575.0,5,7,True,188707.73036791704
3516,81,1,46,19,9,9,24.0,2014,0.319809354,True,True,25,4756,16,2857.0,5,8,True,203894.398945402
5562,153,2,57,33,9,4,12.0,1994,0.033493708,True,True,66,10573,1,1322.0,3,8,True,228489.71226509465
3815,9,1,42,32,6,15,1.0,1977,0.161531741,True,True,25,5648,1,30.0,2,4,True,139025.78503488025
408,100,2,39,22,7,6,9.0,1965,0.200146802,True,True,23,3975,8,770.0,2,3,True,195257.22483504808
12400,23,3,80,32,6,2,3.0,1977,0.034656082000000005,True,True,25,168,2,30.0,1,3,True,195153.87486165
2817,58,2,51,30,6,8,9.0,1968,0.31019913,True,True,11,2748,1,30.0,1,3,True,168086.30492747654
14877,138,2,54,32,8,8,16.0,1981,0.07542368,True,True,36,6714,2,2672.0,1,2,True,260848.6411198505
11852,48,1,41,20,10,19,22.0,1996,0.041124634,True,True,46,9515,5,30.0,1,10,True,215083.96905610108
15792,1,3,81,83,6,6,17.0,2015,0.007122317,True,True,1,264,2,30.0,1,1,True,232678.34134534225
15996,7,2,47,30,6,6,5.0,1962,0.035145267,True,True,42,9292,3,2620.0,1,3,True,203309.15187286845
1418,41,2,54,34,8,10,12.0,1983,6.99893e-05,True,True,46,10309,1,240.0,1,16,True,241377.901694478
11764,93,3,169,32,6,5,3.0,1977,0.004949358,True,True,25,186,2,30.0,1,3,True,211325.57764085976
3579,26,1,39,19,7,11,17.0,1999,0.07542368,True,True,36,6714,2,2672.0,1,2,True,191967.1069591865
4433,41,3,78,49,10,13,14.0,2011,0.175054867,True,True,36,10055,3,30.0,1,3,True,231738.03064516265
9539,191,2,62,33,10,9,16.0,1985,0.127375905,True,True,43,8429,3,30.0,3,9,True,313741.65904484515
15489,52,2,55,54,6,15,17.0,1977,0.371148999,True,True,34,7065,1,750.0,2,5,True,151407.18541230075
407,8,2,44,26,6,4,14.0,1975,0.219006007,True,True,28,6746,3,30.0,1,4,True,199066.32736043108
8239,187,1,40,21,8,12,14.0,2004,0.041116354,True,True,53,14892,4,30.0,1,4,True,203089.526037057
1549,27,1,42,40,6,11,17.0,2015,0.011654127,True,True,4,915,2,30.0,1,3,True,124522.35469534284
14657,62,3,104,32,6,3,17.0,1977,0.072157581,True,True,2,629,1,30.0,1,3,True,240769.9990833252
13737,26,2,40,24,6,3,14.0,1975,0.07542368,True,True,36,6714,2,2672.0,1,2,True,190562.28884201925
8901,34,5,121,114,6,25,1.0,1977,0.069753361,True,True,53,13670,4,30.0,1,11,True,455446.393758171
12101,93,2,64,33,11,14,22.0,2016,0.050900058,True,True,43,10621,1,30.0,2,3,True,170511.22057756878
14694,61,3,61,44,6,4,9.0,1977,0.300322518,True,True,52,10311,6,30.0,1,9,True,262307.53684080194
13794,74,2,75,32,6,5,1.0,1977,0.075778755,True,True,6,1437,3,30.0,1,2,True,249093.77969137928
